agent_id,box_x,box_y,box_size,pheromone
pipuck7,-1.72266,2.54297,0.164062,0.208795,
pipuck7,-1.88672,2.37891,0.164062,0.123351,
pipuck7,-1.72266,2.37891,0.164062,0.116658,
pipuck7,-1.55859,2.54297,0.164062,0.110162,
pipuck7,-1.39453,2.54297,0.164062,0.829154,
pipuck7,-1.55859,2.37891,0.164062,0.138986,
pipuck7,-1.39453,2.37891,0.164062,0.858166,
pipuck7,-1.88672,2.21484,0.164062,0.148457,
pipuck7,-1.72266,2.21484,0.164062,0.0881302,
pipuck7,-1.88672,2.05078,0.164062,0.635561,
pipuck7,-1.72266,2.05078,0.164062,0.451674,
pipuck7,-1.55859,2.21484,0.164062,0.493868,
pipuck7,-1.39453,2.21484,0.164062,0.858166,
pipuck7,-1.55859,2.05078,0.164062,0.693924,
pipuck7,-1.39453,2.05078,0.164062,0.832866,
pipuck7,-2.29688,1.64062,0.65625,0.832257,
pipuck7,-1.64062,1.64062,0.65625,0.821399,
pipuck7,-0.65625,1.96875,1.3125,0.825214,
pipuck7,-2.54297,1.23047,0.164062,0.843222,
pipuck7,-2.37891,1.23047,0.164062,0.838077,
pipuck7,-2.54297,1.06641,0.164062,0.803983,
pipuck7,-2.37891,1.06641,0.164062,0.770802,
pipuck7,-2.13281,1.14844,0.328125,0.811906,
pipuck7,-2.54297,0.902344,0.164062,0.21784,
pipuck7,-2.37891,0.902344,0.164062,0.0813734,
pipuck7,-2.54297,0.738281,0.164062,0.18352,
pipuck7,-2.37891,0.738281,0.164062,0.085431,
pipuck7,-2.21484,0.902344,0.164062,0.761045,
pipuck7,-2.05078,0.902344,0.164062,0.854032,
pipuck7,-2.21484,0.738281,0.164062,0.603584,
pipuck7,-2.05078,0.738281,0.164062,0.843046,
pipuck7,-1.80469,1.14844,0.328125,0.810321,
pipuck7,-1.47656,1.14844,0.328125,0.8151,
pipuck7,-1.88672,0.902344,0.164062,0.858166,
pipuck7,-1.72266,0.902344,0.164062,0.858166,
pipuck7,-1.88672,0.738281,0.164062,0.805252,
pipuck7,-1.72266,0.738281,0.164062,0.855224,
pipuck7,-1.47656,0.820312,0.328125,0.842638,
pipuck7,-2.54297,0.574219,0.164062,0.103874,
pipuck7,-2.37891,0.574219,0.164062,0.127307,
pipuck7,-2.54297,0.410156,0.164062,0.431477,
pipuck7,-2.37891,0.410156,0.164062,0.273794,
pipuck7,-2.21484,0.574219,0.164062,0.354128,
pipuck7,-2.05078,0.574219,0.164062,0.730701,
pipuck7,-2.21484,0.410156,0.164062,0.154404,
pipuck7,-2.05078,0.410156,0.164062,0.17415,
pipuck7,-2.37891,0.246094,0.164062,0.273892,
pipuck7,-2.54297,0.0820312,0.164062,0.498259,
pipuck7,-2.37891,0.0820312,0.164062,0.289667,
pipuck7,-2.21484,0.246094,0.164062,0.273843,
pipuck7,-2.05078,0.246094,0.164062,0.20763,
pipuck7,-2.21484,0.0820312,0.164062,0.232933,
pipuck7,-2.05078,0.0820312,0.164062,0.131258,
pipuck7,-1.88672,0.574219,0.164062,0.693962,
pipuck7,-1.72266,0.574219,0.164062,0.849257,
pipuck7,-1.88672,0.410156,0.164062,0.349581,
pipuck7,-1.72266,0.410156,0.164062,0.849881,
pipuck7,-1.47656,0.492188,0.328125,0.85616,
pipuck7,-1.88672,0.246094,0.164062,0.354149,
pipuck7,-1.72266,0.246094,0.164062,0.817638,
pipuck7,-1.88672,0.0820312,0.164062,0.732042,
pipuck7,-1.72266,0.0820312,0.164062,0.855735,
pipuck7,-1.47656,0.164062,0.328125,0.835562,
pipuck7,-0.65625,0.65625,1.3125,0.844753,
pipuck7,0.0820312,4.83984,0.164062,0.284096,
pipuck7,0.246094,4.83984,0.164062,0.19603,
pipuck7,0.0820312,4.67578,0.164062,0.183359,
pipuck7,0.246094,4.67578,0.164062,0.220005,
pipuck7,0.410156,4.83984,0.164062,0.27165,
pipuck7,0.574219,4.83984,0.164062,0.278128,
pipuck7,0.410156,4.67578,0.164062,0.260917,
pipuck7,0.574219,4.67578,0.164062,0.19437,
pipuck7,0.738281,4.83984,0.164062,0.287841,
pipuck7,0.738281,4.67578,0.164062,0.269686,
pipuck7,0.902344,4.67578,0.164062,0.290312,
pipuck7,0.0820312,4.51172,0.164062,0.675067,
pipuck7,0.246094,4.51172,0.164062,0.694356,
pipuck7,0.0820312,4.34766,0.164062,0.704962,
pipuck7,0.246094,4.34766,0.164062,0.725067,
pipuck7,0.410156,4.51172,0.164062,0.675265,
pipuck7,0.574219,4.51172,0.164062,0.643432,
pipuck7,0.410156,4.34766,0.164062,0.705747,
pipuck7,0.574219,4.34766,0.164062,0.677647,
pipuck7,0.164062,4.10156,0.328125,0.802856,
pipuck7,0.410156,4.18359,0.164062,0.776617,
pipuck7,0.574219,4.18359,0.164062,0.688554,
pipuck7,0.410156,4.01953,0.164062,0.777117,
pipuck7,0.574219,4.01953,0.164062,0.791392,
pipuck7,0.738281,4.51172,0.164062,0.253262,
pipuck7,0.902344,4.51172,0.164062,0.274175,
pipuck7,0.738281,4.34766,0.164062,0.190881,
pipuck7,0.902344,4.34766,0.164062,0.132069,
pipuck7,1.06641,4.34766,0.164062,0.296056,
pipuck7,1.23047,4.34766,0.164062,0.298372,
pipuck7,0.738281,4.18359,0.164062,0.277564,
pipuck7,0.902344,4.18359,0.164062,0.106688,
pipuck7,0.738281,4.01953,0.164062,0.802658,
pipuck7,0.902344,4.01953,0.164062,0.454411,
pipuck7,1.06641,4.18359,0.164062,0.149588,
pipuck7,1.23047,4.18359,0.164062,0.0906594,
pipuck7,1.06641,4.01953,0.164062,0.717732,
pipuck7,1.23047,4.01953,0.164062,0.635333,
pipuck7,1.39453,4.34766,0.164062,0.271506,
pipuck7,1.55859,4.34766,0.164062,0.14963,
pipuck7,1.72266,4.34766,0.164062,0.290092,
pipuck7,1.88672,4.34766,0.164062,0.289687,
pipuck7,1.39453,4.18359,0.164062,0.0946561,
pipuck7,1.55859,4.18359,0.164062,0.0879765,
pipuck7,1.39453,4.01953,0.164062,0.738501,
pipuck7,1.55859,4.01953,0.164062,0.698755,
pipuck7,1.72266,4.18359,0.164062,0.0876127,
pipuck7,1.88672,4.18359,0.164062,0.134296,
pipuck7,1.72266,4.01953,0.164062,0.63692,
pipuck7,1.88672,4.01953,0.164062,0.607154,
pipuck7,2.05078,4.34766,0.164062,0.287251,
pipuck7,2.21484,4.34766,0.164062,0.287878,
pipuck7,2.37891,4.34766,0.164062,0.292254,
pipuck7,2.54297,4.34766,0.164062,0.293916,
pipuck7,2.05078,4.18359,0.164062,0.0880514,
pipuck7,2.21484,4.18359,0.164062,0.0873832,
pipuck7,2.05078,4.01953,0.164062,0.74189,
pipuck7,2.21484,4.01953,0.164062,0.650876,
pipuck7,2.37891,4.18359,0.164062,0.0870319,
pipuck7,2.54297,4.18359,0.164062,0.0724584,
pipuck7,2.37891,4.01953,0.164062,0.730889,
pipuck7,2.54297,4.01953,0.164062,0.725816,
pipuck7,0.328125,3.60938,0.65625,0.824924,
pipuck7,0.820312,3.77344,0.328125,0.816887,
pipuck7,1.14844,3.77344,0.328125,0.778361,
pipuck7,0.820312,3.44531,0.328125,0.815633,
pipuck7,1.14844,3.44531,0.328125,0.825972,
pipuck7,0.328125,2.95312,0.65625,0.82632,
pipuck7,0.984375,2.95312,0.65625,0.819875,
pipuck7,1.47656,3.77344,0.328125,0.757973,
pipuck7,1.80469,3.77344,0.328125,0.789002,
pipuck7,1.47656,3.44531,0.328125,0.757973,
pipuck7,1.72266,3.52734,0.164062,0.804742,
pipuck7,1.88672,3.52734,0.164062,0.814418,
pipuck7,1.72266,3.36328,0.164062,0.757973,
pipuck7,1.88672,3.36328,0.164062,0.814068,
pipuck7,2.29688,3.60938,0.65625,0.819786,
pipuck7,1.47656,3.11719,0.328125,0.810108,
pipuck7,1.80469,3.11719,0.328125,0.837936,
pipuck7,1.47656,2.78906,0.328125,0.814829,
pipuck7,1.72266,2.87109,0.164062,0.807479,
pipuck7,1.88672,2.87109,0.164062,0.805451,
pipuck7,1.72266,2.70703,0.164062,0.761451,
pipuck7,1.88672,2.70703,0.164062,0.815037,
pipuck7,2.29688,2.95312,0.65625,0.823386,
pipuck7,2.87109,4.51172,0.164062,0.500001,
pipuck7,2.70703,4.34766,0.164062,0.287826,
pipuck7,2.87109,4.34766,0.164062,0.288967,
pipuck7,3.03516,4.51172,0.164062,0.494123,
pipuck7,3.19922,4.51172,0.164062,0.494123,
pipuck7,3.03516,4.34766,0.164062,0.264923,
pipuck7,3.19922,4.34766,0.164062,0.237001,
pipuck7,2.70703,4.18359,0.164062,0.100779,
pipuck7,2.87109,4.18359,0.164062,0.17793,
pipuck7,2.70703,4.01953,0.164062,0.737999,
pipuck7,2.87109,4.01953,0.164062,0.675343,
pipuck7,3.03516,4.18359,0.164062,0.222043,
pipuck7,3.19922,4.18359,0.164062,0.161337,
pipuck7,3.03516,4.01953,0.164062,0.78565,
pipuck7,3.19922,4.01953,0.164062,0.436956,
pipuck7,3.36328,4.51172,0.164062,0.500017,
pipuck7,3.52734,4.51172,0.164062,0.500017,
pipuck7,3.36328,4.34766,0.164062,0.145706,
pipuck7,3.52734,4.34766,0.164062,0.490546,
pipuck7,3.69141,4.51172,0.164062,0.500368,
pipuck7,3.85547,4.51172,0.164062,0.49967,
pipuck7,3.69141,4.34766,0.164062,0.508116,
pipuck7,3.85547,4.34766,0.164062,0.600503,
pipuck7,3.36328,4.18359,0.164062,0.0789058,
pipuck7,3.52734,4.18359,0.164062,0.0929299,
pipuck7,3.36328,4.01953,0.164062,0.625641,
pipuck7,3.52734,4.01953,0.164062,0.800412,
pipuck7,3.69141,4.18359,0.164062,0.0936833,
pipuck7,3.85547,4.18359,0.164062,0.113325,
pipuck7,3.69141,4.01953,0.164062,0.657981,
pipuck7,3.85547,4.01953,0.164062,0.405291,
pipuck7,4.01953,4.51172,0.164062,0.495001,
pipuck7,4.18359,4.51172,0.164062,0.502024,
pipuck7,4.01953,4.34766,0.164062,0.557406,
pipuck7,4.18359,4.34766,0.164062,0.482007,
pipuck7,4.34766,4.51172,0.164062,0.496614,
pipuck7,4.51172,4.51172,0.164062,0.50071,
pipuck7,4.34766,4.34766,0.164062,0.594703,
pipuck7,4.51172,4.34766,0.164062,0.632284,
pipuck7,4.01953,4.18359,0.164062,0.0933173,
pipuck7,4.18359,4.18359,0.164062,0.419957,
pipuck7,4.01953,4.01953,0.164062,0.461342,
pipuck7,4.18359,4.01953,0.164062,0.557886,
pipuck7,4.34766,4.18359,0.164062,0.205805,
pipuck7,4.51172,4.18359,0.164062,0.482493,
pipuck7,4.34766,4.01953,0.164062,0.639272,
pipuck7,4.51172,4.01953,0.164062,0.617919,
pipuck7,4.67578,4.51172,0.164062,0.299287,
pipuck7,4.83984,4.51172,0.164062,0.513525,
pipuck7,4.67578,4.34766,0.164062,0.660473,
pipuck7,4.83984,4.34766,0.164062,0.711326,
pipuck7,5.00391,4.51172,0.164062,0.4961,
pipuck7,5.16797,4.51172,0.164062,0.4961,
pipuck7,5.00391,4.34766,0.164062,0.652029,
pipuck7,5.16797,4.34766,0.164062,0.65085,
pipuck7,4.67578,4.18359,0.164062,0.145723,
pipuck7,4.83984,4.18359,0.164062,0.558188,
pipuck7,4.67578,4.01953,0.164062,0.256706,
pipuck7,4.83984,4.01953,0.164062,0.573812,
pipuck7,5.00391,4.18359,0.164062,0.583624,
pipuck7,5.16797,4.18359,0.164062,0.147574,
pipuck7,5.00391,4.01953,0.164062,0.76214,
pipuck7,5.16797,4.01953,0.164062,0.795722,
pipuck7,2.95312,3.60938,0.65625,0.807765,
pipuck7,3.36328,3.85547,0.164062,0.818862,
pipuck7,3.52734,3.85547,0.164062,0.773672,
pipuck7,3.36328,3.69141,0.164062,0.822869,
pipuck7,3.52734,3.69141,0.164062,0.823028,
pipuck7,3.69141,3.85547,0.164062,0.812995,
pipuck7,3.85547,3.85547,0.164062,0.618941,
pipuck7,3.69141,3.69141,0.164062,0.825717,
pipuck7,3.85547,3.69141,0.164062,0.827339,
pipuck7,3.44531,3.44531,0.328125,0.807765,
pipuck7,3.77344,3.44531,0.328125,0.807765,
pipuck7,2.95312,2.95312,0.65625,0.807765,
pipuck7,3.60938,2.95312,0.65625,0.807765,
pipuck7,4.59375,3.28125,1.3125,0.77301,
pipuck7,0.65625,1.96875,1.3125,0.837683,
pipuck7,1.47656,2.46094,0.328125,0.813803,
pipuck7,1.72266,2.54297,0.164062,0.822663,
pipuck7,1.88672,2.54297,0.164062,0.813826,
pipuck7,1.72266,2.37891,0.164062,0.813347,
pipuck7,1.88672,2.37891,0.164062,0.767541,
pipuck7,1.47656,2.13281,0.328125,0.829088,
pipuck7,1.80469,2.13281,0.328125,0.81972,
pipuck7,2.05078,2.54297,0.164062,0.811653,
pipuck7,2.21484,2.54297,0.164062,0.811653,
pipuck7,2.05078,2.37891,0.164062,0.771229,
pipuck7,2.21484,2.37891,0.164062,0.819547,
pipuck7,2.46094,2.46094,0.328125,0.795899,
pipuck7,2.05078,2.21484,0.164062,0.772027,
pipuck7,2.21484,2.21484,0.164062,0.709138,
pipuck7,2.05078,2.05078,0.164062,0.774288,
pipuck7,2.21484,2.05078,0.164062,0.550699,
pipuck7,2.37891,2.21484,0.164062,0.816323,
pipuck7,2.54297,2.21484,0.164062,0.798984,
pipuck7,2.37891,2.05078,0.164062,0.768838,
pipuck7,2.54297,2.05078,0.164062,0.583061,
pipuck7,1.47656,1.80469,0.328125,0.818911,
pipuck7,1.80469,1.80469,0.328125,0.818911,
pipuck7,1.47656,1.47656,0.328125,0.818911,
pipuck7,1.72266,1.55859,0.164062,0.814855,
pipuck7,1.88672,1.55859,0.164062,0.769141,
pipuck7,1.72266,1.39453,0.164062,0.82974,
pipuck7,1.88672,1.39453,0.164062,0.769141,
pipuck7,2.05078,1.88672,0.164062,0.779861,
pipuck7,2.21484,1.88672,0.164062,0.385126,
pipuck7,2.05078,1.72266,0.164062,0.698302,
pipuck7,2.21484,1.72266,0.164062,0.173551,
pipuck7,2.37891,1.88672,0.164062,0.591504,
pipuck7,2.54297,1.88672,0.164062,0.492219,
pipuck7,2.37891,1.72266,0.164062,0.154236,
pipuck7,2.54297,1.72266,0.164062,0.611884,
pipuck7,2.13281,1.47656,0.328125,0.780085,
pipuck7,2.46094,1.47656,0.328125,0.810079,
pipuck7,0.65625,0.65625,1.3125,0.840707,
pipuck7,1.47656,1.14844,0.328125,0.824331,
pipuck7,1.72266,1.23047,0.164062,0.82455,
pipuck7,1.88672,1.23047,0.164062,0.779254,
pipuck7,1.72266,1.06641,0.164062,0.842943,
pipuck7,1.88672,1.06641,0.164062,0.842943,
pipuck7,1.39453,0.902344,0.164062,0.830009,
pipuck7,1.55859,0.902344,0.164062,0.786331,
pipuck7,1.39453,0.738281,0.164062,0.857496,
pipuck7,1.55859,0.738281,0.164062,0.857496,
pipuck7,1.80469,0.820312,0.328125,0.855494,
pipuck7,2.13281,1.14844,0.328125,0.833456,
pipuck7,2.37891,1.23047,0.164062,0.82393,
pipuck7,2.54297,1.23047,0.164062,0.803475,
pipuck7,2.37891,1.06641,0.164062,0.857496,
pipuck7,2.54297,1.06641,0.164062,0.839061,
pipuck7,2.05078,0.902344,0.164062,0.857496,
pipuck7,2.21484,0.902344,0.164062,0.857496,
pipuck7,2.05078,0.738281,0.164062,0.799407,
pipuck7,2.21484,0.738281,0.164062,0.842193,
pipuck7,2.46094,0.820312,0.328125,0.833713,
pipuck7,1.47656,0.492188,0.328125,0.818509,
pipuck7,1.72266,0.574219,0.164062,0.784802,
pipuck7,1.88672,0.574219,0.164062,0.762877,
pipuck7,1.72266,0.410156,0.164062,0.629583,
pipuck7,1.88672,0.410156,0.164062,0.629583,
pipuck7,1.39453,0.246094,0.164062,0.724635,
pipuck7,1.55859,0.246094,0.164062,0.656849,
pipuck7,1.39453,0.0820312,0.164062,0.721425,
pipuck7,1.55859,0.0820312,0.164062,0.627215,
pipuck7,1.80469,0.164062,0.328125,0.679152,
pipuck7,2.05078,0.574219,0.164062,0.72918,
pipuck7,2.21484,0.574219,0.164062,0.562619,
pipuck7,2.05078,0.410156,0.164062,0.237442,
pipuck7,2.21484,0.410156,0.164062,0.217879,
pipuck7,2.46094,0.492188,0.328125,0.801891,
pipuck7,2.05078,0.246094,0.164062,0.202813,
pipuck7,2.21484,0.246094,0.164062,0.272093,
pipuck7,2.05078,0.0820312,0.164062,0.208636,
pipuck7,2.21484,0.0820312,0.164062,0.178099,
pipuck7,2.37891,0.246094,0.164062,0.683735,
pipuck7,2.54297,0.246094,0.164062,0.616466,
pipuck7,2.37891,0.0820312,0.164062,0.616466,
pipuck7,2.54297,0.0820312,0.164062,0.616466,
pipuck7,2.95312,2.29688,0.65625,0.786898,
pipuck7,3.44531,2.46094,0.328125,0.787705,
pipuck7,3.77344,2.46094,0.328125,0.787705,
pipuck7,3.36328,2.21484,0.164062,0.786629,
pipuck7,3.52734,2.21484,0.164062,0.786629,
pipuck7,3.36328,2.05078,0.164062,0.84432,
pipuck7,3.52734,2.05078,0.164062,0.786629,
pipuck7,3.69141,2.21484,0.164062,0.825766,
pipuck7,3.85547,2.21484,0.164062,0.765221,
pipuck7,3.69141,2.05078,0.164062,0.813772,
pipuck7,3.85547,2.05078,0.164062,0.812192,
pipuck7,2.70703,1.88672,0.164062,0.640118,
pipuck7,2.87109,1.88672,0.164062,0.545743,
pipuck7,2.70703,1.72266,0.164062,0.154658,
pipuck7,2.87109,1.72266,0.164062,0.72248,
pipuck7,3.03516,1.88672,0.164062,0.739927,
pipuck7,3.19922,1.88672,0.164062,0.833786,
pipuck7,3.03516,1.72266,0.164062,0.722588,
pipuck7,3.19922,1.72266,0.164062,0.441502,
pipuck7,2.78906,1.47656,0.328125,0.823984,
pipuck7,3.11719,1.47656,0.328125,0.820066,
pipuck7,3.36328,1.88672,0.164062,0.437226,
pipuck7,3.52734,1.88672,0.164062,0.0921398,
pipuck7,3.36328,1.72266,0.164062,0.857496,
pipuck7,3.52734,1.72266,0.164062,0.574643,
pipuck7,3.69141,1.88672,0.164062,0.0735781,
pipuck7,3.85547,1.88672,0.164062,0.070965,
pipuck7,3.69141,1.72266,0.164062,0.857496,
pipuck7,3.85547,1.72266,0.164062,0.847085,
pipuck7,3.44531,1.47656,0.328125,0.828919,
pipuck7,3.77344,1.47656,0.328125,0.831575,
pipuck7,4.10156,2.46094,0.328125,0.752836,
pipuck7,4.42969,2.46094,0.328125,0.749078,
pipuck7,4.01953,2.21484,0.164062,0.820214,
pipuck7,4.18359,2.21484,0.164062,0.816045,
pipuck7,4.01953,2.05078,0.164062,0.663329,
pipuck7,4.18359,2.05078,0.164062,0.383686,
pipuck7,4.34766,2.21484,0.164062,0.816045,
pipuck7,4.51172,2.21484,0.164062,0.871833,
pipuck7,4.34766,2.05078,0.164062,0.293635,
pipuck7,4.51172,2.05078,0.164062,0.850214,
pipuck7,4.75781,2.46094,0.328125,0.74218,
pipuck7,5.08594,2.46094,0.328125,0.739474,
pipuck7,4.67578,2.21484,0.164062,0.871833,
pipuck7,4.83984,2.21484,0.164062,0.871833,
pipuck7,4.67578,2.05078,0.164062,0.692194,
pipuck7,4.83984,2.05078,0.164062,0.820659,
pipuck7,5.08594,2.13281,0.328125,0.86975,
pipuck7,4.01953,1.88672,0.164062,0.0703178,
pipuck7,4.18359,1.88672,0.164062,0.0693516,
pipuck7,4.01953,1.72266,0.164062,0.838185,
pipuck7,4.18359,1.72266,0.164062,0.595485,
pipuck7,4.34766,1.88672,0.164062,0.0668014,
pipuck7,4.51172,1.88672,0.164062,0.0796229,
pipuck7,4.34766,1.72266,0.164062,0.769353,
pipuck7,4.51172,1.72266,0.164062,0.231991,
pipuck7,4.10156,1.47656,0.328125,0.843699,
pipuck7,4.42969,1.47656,0.328125,0.844357,
pipuck7,4.67578,1.88672,0.164062,0.0796229,
pipuck7,4.83984,1.88672,0.164062,0.0777245,
pipuck7,4.67578,1.72266,0.164062,0.642979,
pipuck7,4.83984,1.72266,0.164062,0.748922,
pipuck7,5.00391,1.88672,0.164062,0.073377,
pipuck7,5.16797,1.88672,0.164062,0.0821875,
pipuck7,5.00391,1.72266,0.164062,0.671495,
pipuck7,5.16797,1.72266,0.164062,0.824387,
pipuck7,4.75781,1.47656,0.328125,0.847642,
pipuck7,5.08594,1.47656,0.328125,0.848126,
pipuck7,2.95312,0.984375,0.65625,0.843646,
pipuck7,3.60938,0.984375,0.65625,0.836579,
pipuck7,2.70703,0.574219,0.164062,0.814793,
pipuck7,2.87109,0.574219,0.164062,0.814793,
pipuck7,2.70703,0.410156,0.164062,0.716041,
pipuck7,2.87109,0.410156,0.164062,0.716041,
pipuck7,3.03516,0.574219,0.164062,0.814793,
pipuck7,3.19922,0.574219,0.164062,0.857496,
pipuck7,3.03516,0.410156,0.164062,0.716041,
pipuck7,3.19922,0.410156,0.164062,0.716041,
pipuck7,2.78906,0.164062,0.328125,0.716041,
pipuck7,3.11719,0.164062,0.328125,0.716041,
pipuck7,3.36328,0.574219,0.164062,0.836352,
pipuck7,3.52734,0.574219,0.164062,0.857496,
pipuck7,3.36328,0.410156,0.164062,0.716041,
pipuck7,3.52734,0.410156,0.164062,0.857496,
pipuck7,3.77344,0.492188,0.328125,0.852841,
pipuck7,3.36328,0.246094,0.164062,0.716041,
pipuck7,3.52734,0.246094,0.164062,0.84884,
pipuck7,3.36328,0.0820312,0.164062,0.716041,
pipuck7,3.52734,0.0820312,0.164062,0.846524,
pipuck7,3.77344,0.164062,0.328125,0.847371,
pipuck7,4.10156,1.14844,0.328125,0.84427,
pipuck7,4.42969,1.14844,0.328125,0.846066,
pipuck7,4.10156,0.820312,0.328125,0.841594,
pipuck7,4.34766,0.902344,0.164062,0.857496,
pipuck7,4.51172,0.902344,0.164062,0.857496,
pipuck7,4.34766,0.738281,0.164062,0.451372,
pipuck7,4.51172,0.738281,0.164062,0.593734,
pipuck7,4.92188,0.984375,0.65625,0.849485,
pipuck7,4.01953,0.574219,0.164062,0.857496,
pipuck7,4.18359,0.574219,0.164062,0.803914,
pipuck7,4.01953,0.410156,0.164062,0.828643,
pipuck7,4.18359,0.410156,0.164062,0.675414,
pipuck7,4.34766,0.574219,0.164062,0.738425,
pipuck7,4.51172,0.574219,0.164062,0.0703782,
pipuck7,4.34766,0.410156,0.164062,0.106932,
pipuck7,4.51172,0.410156,0.164062,0.0833671,
pipuck7,4.10156,0.164062,0.328125,0.819966,
pipuck7,4.34766,0.246094,0.164062,0.227136,
pipuck7,4.51172,0.246094,0.164062,0.272624,
pipuck7,4.34766,0.0820312,0.164062,0.284147,
pipuck7,4.51172,0.0820312,0.164062,0.244059,
pipuck7,4.67578,0.574219,0.164062,0.55607,
pipuck7,4.83984,0.574219,0.164062,0.135397,
pipuck7,4.67578,0.410156,0.164062,0.0621215,
pipuck7,4.83984,0.410156,0.164062,0.225213,
pipuck7,5.00391,0.574219,0.164062,0.11874,
pipuck7,5.16797,0.574219,0.164062,0.0894234,
pipuck7,5.00391,0.410156,0.164062,0.532307,
pipuck7,5.16797,0.410156,0.164062,0.411976,
pipuck7,4.67578,0.246094,0.164062,0.499967,
pipuck7,4.83984,0.246094,0.164062,0.493106,
pipuck7,5.00391,0.246094,0.164062,0.500656,
pipuck7,5.82422,4.83984,0.164062,0.299939,
pipuck7,5.66016,4.67578,0.164062,0.499995,
pipuck7,5.82422,4.67578,0.164062,0.299877,
pipuck7,5.98828,5.00391,0.164062,0.499933,
pipuck7,6.31641,5.00391,0.164062,0.499642,
pipuck7,6.48047,5.00391,0.164062,0.299884,
pipuck7,5.98828,4.83984,0.164062,0.299832,
pipuck7,6.15234,4.83984,0.164062,0.27752,
pipuck7,5.98828,4.67578,0.164062,0.280592,
pipuck7,6.15234,4.67578,0.164062,0.279357,
pipuck7,6.31641,4.83984,0.164062,0.276775,
pipuck7,6.48047,4.83984,0.164062,0.275292,
pipuck7,6.31641,4.67578,0.164062,0.481603,
pipuck7,6.48047,4.67578,0.164062,0.28101,
pipuck7,5.33203,4.51172,0.164062,0.430645,
pipuck7,5.49609,4.51172,0.164062,0.499896,
pipuck7,5.33203,4.34766,0.164062,0.107872,
pipuck7,5.49609,4.34766,0.164062,0.299234,
pipuck7,5.66016,4.51172,0.164062,0.500004,
pipuck7,5.82422,4.51172,0.164062,0.299756,
pipuck7,5.66016,4.34766,0.164062,0.285894,
pipuck7,5.82422,4.34766,0.164062,0.292863,
pipuck7,5.33203,4.18359,0.164062,0.108231,
pipuck7,5.49609,4.18359,0.164062,0.199758,
pipuck7,5.33203,4.01953,0.164062,0.10859,
pipuck7,5.49609,4.01953,0.164062,0.112492,
pipuck7,5.66016,4.18359,0.164062,0.294453,
pipuck7,5.82422,4.18359,0.164062,0.50569,
pipuck7,5.66016,4.01953,0.164062,0.286824,
pipuck7,5.82422,4.01953,0.164062,0.507307,
pipuck7,5.98828,4.51172,0.164062,0.480437,
pipuck7,6.15234,4.51172,0.164062,0.484536,
pipuck7,5.98828,4.34766,0.164062,0.485302,
pipuck7,6.15234,4.34766,0.164062,0.517344,
pipuck7,6.39844,4.42969,0.328125,0.552163,
pipuck7,5.98828,4.18359,0.164062,0.552163,
pipuck7,6.15234,4.18359,0.164062,0.552163,
pipuck7,5.98828,4.01953,0.164062,0.674694,
pipuck7,6.15234,4.01953,0.164062,0.733363,
pipuck7,6.31641,4.18359,0.164062,0.553648,
pipuck7,6.48047,4.18359,0.164062,0.707862,
pipuck7,6.31641,4.01953,0.164062,0.711925,
pipuck7,6.48047,4.01953,0.164062,0.751394,
pipuck7,6.64453,5.00391,0.164062,0.281057,
pipuck7,6.80859,5.00391,0.164062,0.299824,
pipuck7,6.97266,5.00391,0.164062,0.29991,
pipuck7,7.13672,5.00391,0.164062,0.499944,
pipuck7,6.64453,4.83984,0.164062,0.27635,
pipuck7,6.80859,4.83984,0.164062,0.280145,
pipuck7,6.64453,4.67578,0.164062,0.297962,
pipuck7,6.80859,4.67578,0.164062,0.26972,
pipuck7,6.97266,4.83984,0.164062,0.275782,
pipuck7,7.13672,4.83984,0.164062,0.276311,
pipuck7,6.97266,4.67578,0.164062,0.555714,
pipuck7,7.13672,4.67578,0.164062,0.556917,
pipuck7,7.30078,5.00391,0.164062,0.299773,
pipuck7,7.46484,5.00391,0.164062,0.500033,
pipuck7,7.62891,5.16797,0.164062,0.50006,
pipuck7,7.62891,5.00391,0.164062,0.280943,
pipuck7,7.79297,5.00391,0.164062,0.292354,
pipuck7,7.30078,4.83984,0.164062,0.212008,
pipuck7,7.46484,4.83984,0.164062,0.190152,
pipuck7,7.30078,4.67578,0.164062,0.625543,
pipuck7,7.46484,4.67578,0.164062,0.579678,
pipuck7,7.62891,4.83984,0.164062,0.587828,
pipuck7,7.79297,4.83984,0.164062,0.526772,
pipuck7,7.62891,4.67578,0.164062,0.648131,
pipuck7,7.79297,4.67578,0.164062,0.248547,
pipuck7,6.64453,4.51172,0.164062,0.553648,
pipuck7,6.80859,4.51172,0.164062,0.585067,
pipuck7,6.64453,4.34766,0.164062,0.553648,
pipuck7,6.80859,4.34766,0.164062,0.585087,
pipuck7,6.97266,4.51172,0.164062,0.587461,
pipuck7,7.13672,4.51172,0.164062,0.672265,
pipuck7,6.97266,4.34766,0.164062,0.58576,
pipuck7,7.13672,4.34766,0.164062,0.84531,
pipuck7,6.64453,4.18359,0.164062,0.639873,
pipuck7,6.80859,4.18359,0.164062,0.595244,
pipuck7,6.64453,4.01953,0.164062,0.764515,
pipuck7,6.80859,4.01953,0.164062,0.745046,
pipuck7,6.97266,4.18359,0.164062,0.767843,
pipuck7,7.13672,4.18359,0.164062,0.847469,
pipuck7,6.97266,4.01953,0.164062,0.684164,
